,gen,error_type,error,playouts
329,41,rmse_mcts_value_error,0.496310217484084,6932973796.800007
326,41,policy_mcts_error,1.832767102777958,6983512984.800008
325,41,nn_value_error,0.5128894027250532,7034052172.800009
328,41,rmse_nn_value_error,0.716162972182347,7084591360.80001
324,41,mcts_value_error,0.24632383197909877,7135130548.800011
245,42,rmse_mcts_value_error,0.4906375527773209,7180659943.20001
244,42,rmse_nn_value_error,0.7211979108786626,7226189337.60001
243,42,policy_prior_error,1.8734036704182624,7271718732.00001
242,42,policy_mcts_error,1.8337986015796661,7317248126.400009
241,42,nn_value_error,0.5201264266557473,7362777520.800009
240,42,mcts_value_error,0.24072520819531837,7408306915.200008
201,43,policy_prior_error,1.8714971020579338,7459481786.400009
202,43,rmse_nn_value_error,0.7311006994046123,7510656657.60001
203,43,rmse_mcts_value_error,0.4845842472508839,7561831528.800011
199,43,nn_value_error,0.5345082326699133,7613006400.000011
198,43,mcts_value_error,0.23482189268370576,7664181271.200012
200,43,policy_mcts_error,1.8322697409152984,7715356142.400013
19,44,nn_value_error,0.5302562443106337,7765921352.400012
18,44,mcts_value_error,0.24224288882088094,7816486562.400011
20,44,policy_mcts_error,1.8327917143583299,7867051772.40001
21,44,policy_prior_error,1.8726715851902962,7917616982.400009
22,44,rmse_nn_value_error,0.7281869569764579,7968182192.400008
23,44,rmse_mcts_value_error,0.4921817640068361,8018747402.400007
64,45,rmse_nn_value_error,0.7273710474046678,8071792519.200008
61,45,nn_value_error,0.5290686406025635,8124837636.00001
65,45,rmse_mcts_value_error,0.48386096728787525,8177882752.800011
63,45,policy_prior_error,1.8705169232845307,8230927869.600012
62,45,policy_mcts_error,1.8316240326285362,8283972986.400013
60,45,mcts_value_error,0.2341214356647583,8337018103.200014
525,46,policy_prior_error,1.8722560879588128,8390704855.200014
527,46,rmse_mcts_value_error,0.4923402336157579,8444391607.200014
523,46,nn_value_error,0.5514475350037065,8498078359.200014
524,46,policy_mcts_error,1.8321642432928085,8551765111.200014
526,46,rmse_nn_value_error,0.74259513532187,8605451863.200014
522,46,mcts_value_error,0.24239890563681907,8659138615.200014
611,47,rmse_mcts_value_error,0.48731394909565723,8714757013.200014
610,47,rmse_nn_value_error,0.7154056249326429,8770375411.200014
609,47,policy_prior_error,1.870024663889408,8825993809.200014
